accident_id,accident_date,accident_time,latitude,longitude,severity,weather,light_conditions,road_type,city,state
A00229,2024-01-05,02:00,19.082757923517427,72.89848168265351,3,Fog,Daylight,Tunnel Road,Mumbai,Maharashtra
A00230,2024-04-01,16:00,19.04101286318422,72.814224753043,3,Cloudy,Daylight,Crossroad,Mumbai,Maharashtra
A00231,2024-05-03,09:00,22.572684315470585,88.41126350729837,3,Rainy,Night,Curvy Road,Kolkata,West Bengal
A00232,2024-07-26,05:00,26.792160623238384,80.96899136886454,1,Fog,Night,Market Road,Lucknow,Uttar Pradesh
A00233,2024-07-03,17:00,28.581933959303093,77.24479512594925,2,Fog,Daylight,Tunnel Road,Delhi,Delhi
A00234,2024-04-29,13:00,26.952800091712646,75.7730696367429,2,Fog,Night,Highway,Jaipur,Rajasthan
A00235,2024-02-09,20:00,18.450267354996946,73.81569804799551,3,Clear,Daylight,Market Road,Pune,Maharashtra
A00236,2024-12-14,00:00,13.096218102385878,80.21460550981404,3,Sunny,Daylight,Highway,Chennai,Tamil Nadu
A00237,2024-08-25,11:00,26.821485871929422,80.93945763138456,1,Fog,Night,Crossroad,Lucknow,Uttar Pradesh
A00238,2024-10-16,08:00,26.835490137652073,80.93098185768218,3,Sunny,Daylight,Crossroad,Lucknow,Uttar Pradesh
A00239,2024-07-06,05:00,17.373357062787015,78.44503044591482,1,Fog,Daylight,Crossroad,Hyderabad,Telangana
A00240,2024-07-23,15:00,17.364258765077583,78.51805403645153,2,Rainy,Night,Curvy Road,Hyderabad,Telangana
A00241,2024-06-15,03:00,22.57383976896812,88.37719006391342,2,Fog,Night,Tunnel Road,Kolkata,West Bengal
A00242,2024-09-07,15:00,26.90689010902493,75.76225709831823,2,Cloudy,Daylight,Ring Road,Jaipur,Rajasthan
A00243,2024-02-20,18:00,13.03944466722001,80.29641992296682,2,Rainy,Night,Ring Road,Chennai,Tamil Nadu
A00244,2024-07-06,08:00,13.079061735724931,80.32373487175217,3,Sunny,Daylight,Crossroad,Chennai,Tamil Nadu
A00245,2024-07-16,07:00,13.100953262084227,80.29212956807622,2,Sunny,Night,Ring Road,Chennai,Tamil Nadu
A00246,2024-07-08,19:00,19.126942787190014,72.85174785718488,1,Sunny,Night,Market Road,Mumbai,Maharashtra
A00247,2024-12-01,10:00,18.50169606978932,73.87904695348182,3,Sunny,Sunset,Ring Road,Pune,Maharashtra
A00248,2024-05-23,14:00,22.598473002286664,88.37411524278227,3,Sunny,Night,Ring Road,Kolkata,West Bengal
A00249,2024-02-13,13:00,19.04288990514409,72.86777632327018,3,Cloudy,Daylight,Ring Road,Mumbai,Maharashtra
A00250,2024-10-14,05:00,19.074350565700975,72.86372533763242,3,Sunny,Sunset,Tunnel Road,Mumbai,Maharashtra
A00251,2024-03-11,13:00,13.003183746707082,77.60131244958723,2,Cloudy,Night,Market Road,Bengaluru,Karnataka
A00252,2024-05-23,04:00,22.636029951441905,88.33529743292867,3,Cloudy,Daylight,Highway,Kolkata,West Bengal
A00253,2024-12-30,18:00,18.52692389996972,73.83138297639265,3,Sunny,Daylight,Highway,Pune,Maharashtra
A00254,2024-09-02,15:00,28.649216203941567,77.22812061048627,3,Rainy,Sunset,Ring Road,Delhi,Delhi
A00255,2024-05-19,18:00,12.998611957651852,77.60813675957955,3,Rainy,Sunset,Tunnel Road,Bengaluru,Karnataka
A00256,2024-01-10,09:00,19.096510172642507,72.8760365791366,3,Clear,Night,Curvy Road,Mumbai,Maharashtra
A00257,2024-07-22,21:00,17.393512530709845,78.45706379977298,3,Fog,Daylight,Crossroad,Hyderabad,Telangana
A00258,2024-10-19,14:00,26.798870145201555,80.99700699408585,2,Rainy,Daylight,Highway,Lucknow,Uttar Pradesh
A00259,2024-08-21,08:00,19.074136720102395,72.91456517885219,3,Fog,Night,Tunnel Road,Mumbai,Maharashtra
A00260,2024-11-29,04:00,19.08257331800103,72.8800143435765,1,Sunny,Night,Ring Road,Mumbai,Maharashtra
A00261,2024-11-16,03:00,18.497207496332884,73.85671500195102,2,Rainy,Daylight,Crossroad,Pune,Maharashtra
A00262,2024-07-12,10:00,26.81467095448197,80.93781295087201,3,Sunny,Night,Curvy Road,Lucknow,Uttar Pradesh
A00263,2024-11-15,23:00,22.52483569416617,88.39012530751715,3,Sunny,Sunset,Market Road,Kolkata,West Bengal
A00264,2024-12-08,00:00,18.53997939221531,73.82256937630348,3,Sunny,Daylight,Curvy Road,Pune,Maharashtra
A00265,2024-11-01,19:00,18.461299986337433,73.87796156020555,2,Sunny,Sunset,Tunnel Road,Pune,Maharashtra
A00266,2024-04-01,21:00,19.096479082507063,72.8682600914796,3,Fog,Daylight,Market Road,Mumbai,Maharashtra
A00267,2024-02-14,13:00,28.5793349186144,77.21434092204038,2,Cloudy,Sunset,Market Road,Delhi,Delhi
A00268,2024-05-23,12:00,13.056848907892313,80.27160094437492,3,Rainy,Night,Ring Road,Chennai,Tamil Nadu
A00269,2024-02-14,04:00,23.009409215938454,72.49916395019218,2,Fog,Night,Tunnel Road,Ahmedabad,Gujarat
A00270,2024-04-06,23:00,26.888529307110144,75.78178459357835,1,Sunny,Night,Highway,Jaipur,Rajasthan
A00271,2024-05-22,12:00,26.78707979469419,80.93847619445266,3,Sunny,Night,Curvy Road,Lucknow,Uttar Pradesh
A00272,2024-01-13,13:00,13.01204443545821,77.57165164277365,3,Sunny,Night,Curvy Road,Bengaluru,Karnataka
A00273,2024-01-26,06:00,22.58856018596466,88.3747498318374,3,Fog,Night,Curvy Road,Kolkata,West Bengal
A00274,2024-05-12,02:00,23.00871353176515,72.51925665081363,3,Fog,Daylight,Ring Road,Ahmedabad,Gujarat
A00275,2024-01-30,03:00,26.989040589777066,75.76803416042398,3,Sunny,Night,Market Road,Jaipur,Rajasthan
A00276,2024-07-31,00:00,18.540120948901684,73.81858773768062,3,Rainy,Daylight,Tunnel Road,Pune,Maharashtra
A00277,2024-01-08,22:00,22.60001314864157,88.31752810639928,3,Fog,Daylight,Market Road,Kolkata,West Bengal
A00278,2024-02-10,20:00,18.479425275337537,73.85223092070699,3,Sunny,Daylight,Curvy Road,Pune,Maharashtra
A00279,2024-05-03,23:00,13.051908923770025,80.30760001718158,3,Fog,Sunset,Tunnel Road,Chennai,Tamil Nadu
A00280,2024-09-11,06:00,26.867067938701776,80.94209013531673,2,Rainy,Night,Highway,Lucknow,Uttar Pradesh
A00281,2024-02-19,08:00,26.84246332393037,80.98640847711002,1,Fog,Night,Highway,Lucknow,Uttar Pradesh
A00282,2024-05-18,15:00,12.909651278372458,77.57402005874842,3,Clear,Daylight,Crossroad,Bengaluru,Karnataka
A00283,2024-05-21,10:00,13.142484978758102,80.24732113201436,1,Clear,Sunset,Tunnel Road,Chennai,Tamil Nadu
A00284,2024-12-12,15:00,28.687237482577476,77.19273152986712,3,Fog,Daylight,Highway,Delhi,Delhi
A00285,2024-03-16,16:00,13.07662794034106,80.27300861970677,3,Rainy,Daylight,Tunnel Road,Chennai,Tamil Nadu
A00286,2024-08-31,22:00,19.082377220918968,72.9085095878996,3,Fog,Daylight,Ring Road,Mumbai,Maharashtra
A00287,2024-10-06,13:00,22.97519010553427,72.54731526668147,2,Fog,Daylight,Ring Road,Ahmedabad,Gujarat
A00288,2024-01-24,17:00,13.097867677255078,80.31537339324986,3,Fog,Night,Ring Road,Chennai,Tamil Nadu
A00289,2024-08-14,18:00,22.551398107094425,88.39085945376054,3,Clear,Daylight,Crossroad,Kolkata,West Bengal
A00290,2024-03-19,23:00,18.490906335962542,73.80813584073427,3,Fog,Night,Tunnel Road,Pune,Maharashtra
A00291,2024-04-23,21:00,13.094660855508668,80.25602282301003,3,Clear,Sunset,Ring Road,Chennai,Tamil Nadu
A00292,2024-06-09,23:00,18.531215456448333,73.81251040836776,3,Rainy,Night,Curvy Road,Pune,Maharashtra
A00293,2024-11-06,15:00,17.37838541537498,78.47876155889884,3,Cloudy,Sunset,Ring Road,Hyderabad,Telangana
A00294,2024-06-16,06:00,26.8054800135773,80.93812991672351,2,Rainy,Night,Tunnel Road,Lucknow,Uttar Pradesh
A00295,2024-03-11,06:00,19.089325949818722,72.91073968873208,3,Clear,Daylight,Market Road,Mumbai,Maharashtra
A00296,2024-05-05,09:00,18.480078661145843,73.87185979500235,3,Clear,Daylight,Tunnel Road,Pune,Maharashtra
A00297,2024-11-21,06:00,13.12471199384386,80.28732674111839,3,Rainy,Night,Crossroad,Chennai,Tamil Nadu
A00298,2024-01-07,10:00,18.483910225016146,73.85039499276624,2,Sunny,Daylight,Market Road,Pune,Maharashtra
A00299,2024-02-28,17:00,17.41590720638611,78.47669126344618,3,Fog,Daylight,Crossroad,Hyderabad,Telangana
A00300,2024-02-02,16:00,22.565655450419996,88.36353963780101,1,Cloudy,Sunset,Highway,Kolkata,West Bengal
A00301,2024-12-03,08:00,13.145810193091853,80.28859191207353,1,Fog,Night,Highway,Chennai,Tamil Nadu
A00302,2024-11-11,00:00,23.041855073761184,72.59374974258841,3,Sunny,Daylight,Market Road,Ahmedabad,Gujarat
A00303,2024-11-01,23:00,17.39457480870276,78.49063062286235,2,Cloudy,Daylight,Ring Road,Hyderabad,Telangana
A00304,2024-10-27,06:00,19.04713432460058,72.89277341800188,1,Fog,Night,Highway,Mumbai,Maharashtra
A00305,2024-08-21,04:00,26.94098041238525,75.84221181568385,1,Clear,Daylight,Market Road,Jaipur,Rajasthan
A00306,2024-08-29,17:00,26.8926058559659,80.96614781486906,3,Cloudy,Daylight,Highway,Lucknow,Uttar Pradesh
A00307,2024-04-26,22:00,22.5874859756209,88.34784049862297,3,Cloudy,Daylight,Ring Road,Kolkata,West Bengal
A00308,2024-01-23,09:00,19.119993671784723,72.91581249381744,3,Cloudy,Night,Tunnel Road,Mumbai,Maharashtra
A00309,2024-09-06,10:00,17.382679159571428,78.53945253572137,3,Fog,Sunset,Tunnel Road,Hyderabad,Telangana
A00310,2024-03-17,17:00,13.008224638964393,77.56829678656365,3,Fog,Daylight,Ring Road,Bengaluru,Karnataka
A00311,2024-12-29,04:00,22.548733287961774,88.37663181813583,3,Cloudy,Night,Ring Road,Kolkata,West Bengal
A00312,2024-10-17,11:00,17.38997200082595,78.47019601749639,3,Cloudy,Daylight,Ring Road,Hyderabad,Telangana
A00313,2024-08-22,09:00,18.502946538998238,73.82148360106774,3,Fog,Night,Tunnel Road,Pune,Maharashtra
A00314,2024-05-02,22:00,19.040591491885316,72.88560640221735,3,Fog,Night,Crossroad,Mumbai,Maharashtra
A00315,2024-11-29,00:00,26.948540233199815,75.76857703863023,3,Fog,Night,Curvy Road,Jaipur,Rajasthan
A00316,2024-07-18,04:00,23.04220841336973,72.59624198229116,3,Cloudy,Daylight,Ring Road,Ahmedabad,Gujarat
A00317,2024-04-08,16:00,13.054848849905333,80.28773271231259,3,Clear,Daylight,Highway,Chennai,Tamil Nadu
A00318,2024-10-04,07:00,17.37686384420218,78.46836031662343,2,Fog,Daylight,Market Road,Hyderabad,Telangana
A00319,2024-12-06,13:00,28.620883602288206,77.18629708068953,3,Cloudy,Daylight,Market Road,Delhi,Delhi
A00320,2024-07-06,07:00,28.620772240646172,77.24122954038147,3,Rainy,Night,Market Road,Delhi,Delhi
A00321,2024-09-07,02:00,23.03212357177798,72.57722155830817,3,Fog,Daylight,Ring Road,Ahmedabad,Gujarat
A00322,2024-10-02,14:00,26.88793873115052,75.75531295204303,3,Cloudy,Daylight,Highway,Jaipur,Rajasthan
A00323,2024-09-03,15:00,18.54787956067837,73.87918097826811,3,Rainy,Daylight,Ring Road,Pune,Maharashtra
A00324,2024-02-05,13:00,22.974831581512518,72.61580326375864,3,Cloudy,Night,Ring Road,Ahmedabad,Gujarat
A00325,2024-06-21,18:00,28.61067935627858,77.23898257098034,3,Rainy,Sunset,Curvy Road,Delhi,Delhi
A00326,2024-06-06,01:00,22.59208492094578,88.35298241819531,1,Clear,Daylight,Market Road,Kolkata,West Bengal
A00327,2024-01-24,22:00,12.959815934104425,77.5537126575995,3,Sunny,Night,Ring Road,Bengaluru,Karnataka
A00328,2024-02-17,20:00,18.496197608593715,73.80591955153467,2,Cloudy,Sunset,Tunnel Road,Pune,Maharashtra
A00329,2024-09-19,05:00,26.867485672674533,80.96823912636378,3,Rainy,Daylight,Highway,Lucknow,Uttar Pradesh
A00330,2024-09-26,01:00,19.07375132104972,72.89226647885907,3,Fog,Daylight,Crossroad,Mumbai,Maharashtra
A00331,2024-11-08,21:00,17.416045915703204,78.44409413148155,3,Sunny,Daylight,Tunnel Road,Hyderabad,Telangana
A00332,2024-07-18,01:00,26.92692772699783,75.80331238311224,3,Fog,Night,Highway,Jaipur,Rajasthan
A00333,2024-06-09,14:00,12.967888019597007,77.60833416829777,3,Clear,Sunset,Tunnel Road,Bengaluru,Karnataka
A00334,2024-04-13,19:00,26.901615336293894,75.86241388681806,3,Cloudy,Sunset,Market Road,Jaipur,Rajasthan
A00335,2024-05-10,04:00,26.829750542669036,80.95889637123372,3,Cloudy,Daylight,Highway,Lucknow,Uttar Pradesh
A00336,2024-08-25,03:00,26.889817339526257,75.7636349031509,3,Sunny,Night,Tunnel Road,Jaipur,Rajasthan
A00337,2024-05-07,03:00,12.967733024476455,77.60481962409236,3,Fog,Night,Ring Road,Bengaluru,Karnataka
A00338,2024-01-01,04:00,17.41588372444795,78.51286946140085,3,Sunny,Night,Market Road,Hyderabad,Telangana
A00339,2024-08-05,14:00,17.40882736773003,78.47392415240795,3,Sunny,Daylight,Market Road,Hyderabad,Telangana
A00340,2024-08-09,11:00,26.806360529175915,80.95254801141766,3,Clear,Daylight,Highway,Lucknow,Uttar Pradesh
A00341,2024-07-21,21:00,12.9486415981417,77.52267503386611,3,Cloudy,Daylight,Highway,Bengaluru,Karnataka
A00342,2024-02-06,12:00,26.921820948730613,75.75695733785886,3,Rainy,Daylight,Tunnel Road,Jaipur,Rajasthan
A00343,2024-10-19,19:00,19.034437151956567,72.90149856215496,2,Cloudy,Daylight,Curvy Road,Mumbai,Maharashtra
A00344,2024-06-21,14:00,22.585322005845555,88.36508341144722,3,Sunny,Night,Curvy Road,Kolkata,West Bengal
A00345,2024-10-17,06:00,19.0717499064393,72.83991702168687,1,Cloudy,Daylight,Tunnel Road,Mumbai,Maharashtra
A00346,2024-10-21,23:00,26.894181234451565,75.7149365828485,3,Clear,Night,Curvy Road,Jaipur,Rajasthan
A00347,2024-11-28,19:00,22.614578500238103,88.35244203184824,2,Rainy,Night,Highway,Kolkata,West Bengal
A00348,2024-10-10,07:00,28.619969804446526,77.22526269774401,3,Clear,Sunset,Curvy Road,Delhi,Delhi
A00349,2024-07-05,01:00,13.075849849941017,80.28929427322592,1,Clear,Daylight,Highway,Chennai,Tamil Nadu
A00350,2024-01-27,11:00,19.090364562446393,72.89808727055483,2,Fog,Daylight,Crossroad,Mumbai,Maharashtra
A00351,2024-03-11,13:00,18.516801761791204,73.87891221367133,2,Sunny,Daylight,Market Road,Pune,Maharashtra
A00352,2024-07-17,00:00,28.59632216980047,77.21887320336131,1,Rainy,Daylight,Crossroad,Delhi,Delhi
A00353,2024-12-12,07:00,26.909205363504586,75.77368622544508,3,Cloudy,Night,Market Road,Jaipur,Rajasthan
A00354,2024-02-04,14:00,18.526369895413758,73.86168327431814,3,Fog,Daylight,Crossroad,Pune,Maharashtra
A00355,2024-08-03,17:00,26.866118024593213,80.8904381788672,2,Rainy,Night,Tunnel Road,Lucknow,Uttar Pradesh
A00356,2024-12-12,04:00,28.584639019181655,77.24810523795804,1,Sunny,Sunset,Market Road,Delhi,Delhi
A00357,2024-09-04,21:00,17.41505474561046,78.47177287484844,1,Clear,Sunset,Highway,Hyderabad,Telangana
A00358,2024-04-28,06:00,26.872225147933907,75.79209230101152,3,Clear,Daylight,Market Road,Jaipur,Rajasthan
A00359,2024-02-17,22:00,17.392917844605147,78.53744806496132,3,Rainy,Daylight,Highway,Hyderabad,Telangana
A00360,2024-11-11,00:00,17.357382513179825,78.47192528827499,3,Fog,Night,Market Road,Hyderabad,Telangana
A00361,2024-03-21,11:00,23.037050038745697,72.55736533451503,3,Cloudy,Daylight,Highway,Ahmedabad,Gujarat
A00362,2024-03-10,08:00,13.076612476109688,80.27731055487821,3,Rainy,Night,Highway,Chennai,Tamil Nadu
A00363,2024-02-15,01:00,22.553423083161597,88.33717331164173,2,Cloudy,Daylight,Tunnel Road,Kolkata,West Bengal
A00364,2024-01-22,08:00,18.569660726451346,73.87930872855816,2,Clear,Night,Tunnel Road,Pune,Maharashtra
A00365,2024-11-21,05:00,17.408711355751286,78.52571580575788,2,Cloudy,Daylight,Market Road,Hyderabad,Telangana
A00366,2024-08-06,05:00,19.057336164882297,72.86108936773911,3,Cloudy,Sunset,Ring Road,Mumbai,Maharashtra
A00367,2024-01-24,07:00,26.87374653769724,80.97800443115608,3,Fog,Sunset,Curvy Road,Lucknow,Uttar Pradesh
A00368,2024-06-02,00:00,19.064003028136067,72.88577884257742,3,Cloudy,Daylight,Market Road,Mumbai,Maharashtra
A00369,2024-11-04,12:00,18.496885156102284,73.91972936318332,3,Fog,Night,Crossroad,Pune,Maharashtra
A00370,2024-05-19,07:00,18.527834338385436,73.89519420915894,3,Rainy,Daylight,Crossroad,Pune,Maharashtra
A00371,2024-06-18,14:00,22.525499301207617,88.37337560349843,3,Fog,Daylight,Crossroad,Kolkata,West Bengal
A00372,2024-01-25,04:00,13.007099714313295,77.64481704766226,3,Fog,Night,Tunnel Road,Bengaluru,Karnataka
A00373,2024-10-18,20:00,19.007056652386108,72.86213958253593,3,Cloudy,Daylight,Ring Road,Mumbai,Maharashtra
A00374,2024-12-04,18:00,17.38892622359846,78.46454103419074,3,Clear,Night,Market Road,Hyderabad,Telangana
A00375,2024-05-11,03:00,13.060980290047723,80.26483828946469,2,Clear,Daylight,Curvy Road,Chennai,Tamil Nadu
A00376,2024-06-26,01:00,23.022288650435584,72.56493171264296,2,Clear,Daylight,Highway,Ahmedabad,Gujarat
A00377,2024-03-10,23:00,13.13896714380103,80.31927205443324,3,Cloudy,Night,Curvy Road,Chennai,Tamil Nadu
A00378,2024-05-26,02:00,26.884573069414127,75.81937838372717,3,Clear,Daylight,Highway,Jaipur,Rajasthan
A00379,2024-10-29,05:00,22.60110047486009,88.37119014166163,1,Fog,Daylight,Curvy Road,Kolkata,West Bengal
A00380,2024-04-24,08:00,18.529451000267052,73.86196608688736,3,Rainy,Daylight,Highway,Pune,Maharashtra
A00381,2024-08-04,04:00,19.062956752107993,72.89157395917408,3,Fog,Night,Highway,Mumbai,Maharashtra
A00382,2024-03-30,05:00,28.647562706909667,77.18091552132188,3,Rainy,Daylight,Ring Road,Delhi,Delhi
A00383,2024-10-02,17:00,22.57738943308224,88.38104225163157,3,Cloudy,Night,Highway,Kolkata,West Bengal
A00384,2024-04-13,07:00,28.654204706245523,77.15462996248688,3,Sunny,Daylight,Highway,Delhi,Delhi
A00385,2024-09-27,04:00,26.827067943144943,80.91828007346119,3,Cloudy,Daylight,Market Road,Lucknow,Uttar Pradesh
A00386,2024-11-05,05:00,22.501652927238283,88.38524547970806,3,Sunny,Daylight,Ring Road,Kolkata,West Bengal
A00387,2024-07-04,12:00,26.902365099443827,80.95292704233606,2,Rainy,Night,Curvy Road,Lucknow,Uttar Pradesh
A00388,2024-09-02,01:00,22.531111951490498,88.32847289645288,3,Sunny,Night,Ring Road,Kolkata,West Bengal
A00389,2024-10-04,17:00,13.028834263669438,77.59242373030294,3,Fog,Daylight,Curvy Road,Bengaluru,Karnataka
A00390,2024-04-28,17:00,17.345142610268283,78.48635964430675,2,Sunny,Night,Tunnel Road,Hyderabad,Telangana
A00391,2024-11-03,22:00,13.06479077139837,80.19899086897593,3,Sunny,Sunset,Market Road,Chennai,Tamil Nadu
A00392,2024-10-14,17:00,13.098828897088497,80.28354558743432,2,Fog,Daylight,Curvy Road,Chennai,Tamil Nadu
A00393,2024-04-13,17:00,13.087358995244474,80.21566826081158,3,Clear,Night,Crossroad,Chennai,Tamil Nadu
A00394,2024-07-11,03:00,26.88603639335004,75.81978888313057,2,Rainy,Sunset,Ring Road,Jaipur,Rajasthan
A00395,2024-04-28,07:00,18.502153204776654,73.86759346883234,3,Fog,Daylight,Ring Road,Pune,Maharashtra
A00396,2024-12-21,07:00,26.83478414051562,80.91313190778632,3,Sunny,Night,Market Road,Lucknow,Uttar Pradesh
A00397,2024-09-01,22:00,19.08696945759968,72.85891996621584,2,Cloudy,Night,Highway,Mumbai,Maharashtra
A00398,2024-09-19,15:00,22.974916950235343,72.55151063659731,2,Sunny,Daylight,Ring Road,Ahmedabad,Gujarat
A00399,2024-02-05,11:00,26.89574963641651,75.82722421726103,3,Rainy,Daylight,Curvy Road,Jaipur,Rajasthan
A00400,2024-03-11,07:00,19.030552271738898,72.85366799028802,3,Cloudy,Daylight,Ring Road,Mumbai,Maharashtra
A00401,2024-10-11,17:00,26.896001344674133,80.95701943674308,3,Rainy,Night,Curvy Road,Lucknow,Uttar Pradesh
A00402,2024-04-11,03:00,26.895359267001226,75.7623291785711,3,Clear,Daylight,Ring Road,Jaipur,Rajasthan
A00403,2024-06-15,16:00,23.05829115753784,72.56692882051489,2,Rainy,Night,Ring Road,Ahmedabad,Gujarat
A00404,2024-07-29,12:00,26.850246359742055,80.92597428318986,2,Rainy,Daylight,Tunnel Road,Lucknow,Uttar Pradesh
A00405,2024-04-24,02:00,18.555726341743085,73.85032264116035,2,Clear,Daylight,Ring Road,Pune,Maharashtra
A00406,2024-08-26,20:00,12.960006343077323,77.6217969728205,3,Cloudy,Sunset,Curvy Road,Bengaluru,Karnataka
A00407,2024-08-12,11:00,26.852280401345972,80.97801777007948,3,Cloudy,Night,Ring Road,Lucknow,Uttar Pradesh
A00408,2024-11-29,10:00,26.824840427570393,81.01065448547446,3,Fog,Daylight,Highway,Lucknow,Uttar Pradesh
A00409,2024-08-18,16:00,26.883895927413498,75.78133944661154,2,Cloudy,Daylight,Tunnel Road,Jaipur,Rajasthan
A00410,2024-06-12,01:00,12.99957304612864,77.5821469913311,3,Rainy,Night,Crossroad,Bengaluru,Karnataka
A00411,2024-02-14,10:00,19.11710130983513,72.8287136648453,1,Cloudy,Daylight,Crossroad,Mumbai,Maharashtra
A00412,2024-11-17,19:00,26.90417467459907,75.7845721548153,3,Clear,Daylight,Curvy Road,Jaipur,Rajasthan
A00413,2024-07-01,12:00,13.101091775272991,80.24485786095651,2,Rainy,Night,Ring Road,Chennai,Tamil Nadu
A00414,2024-06-20,03:00,12.944171560676102,77.57732165565729,3,Clear,Daylight,Ring Road,Bengaluru,Karnataka
A00415,2024-08-26,14:00,26.798066415688314,80.9364282266979,3,Cloudy,Daylight,Tunnel Road,Lucknow,Uttar Pradesh
A00416,2024-05-20,13:00,22.584553315900703,88.37701693292641,3,Sunny,Daylight,Curvy Road,Kolkata,West Bengal
A00417,2024-03-27,18:00,28.616292695806976,77.1832230057371,3,Sunny,Night,Curvy Road,Delhi,Delhi
A00418,2024-10-08,04:00,19.08101111002179,72.89022185392203,3,Rainy,Daylight,Curvy Road,Mumbai,Maharashtra
A00419,2024-01-18,09:00,28.630726781680455,77.17139826486329,3,Fog,Daylight,Highway,Delhi,Delhi
A00420,2024-12-12,02:00,17.359108952787512,78.43801200991956,2,Rainy,Daylight,Ring Road,Hyderabad,Telangana
A00421,2024-06-14,14:00,19.072023029679652,72.8665229347287,3,Rainy,Night,Market Road,Mumbai,Maharashtra
A00422,2024-05-16,03:00,23.016489422666176,72.57835526276405,3,Clear,Daylight,Highway,Ahmedabad,Gujarat
A00423,2024-02-04,09:00,22.539221083162857,88.36291929048997,2,Sunny,Daylight,Ring Road,Kolkata,West Bengal
A00424,2024-11-15,12:00,22.565319037565242,88.30719969486451,2,Rainy,Daylight,Market Road,Kolkata,West Bengal
A00425,2024-08-27,09:00,26.94113374843419,75.79352810054202,2,Clear,Daylight,Tunnel Road,Jaipur,Rajasthan
A00426,2024-01-18,04:00,22.550543968957104,88.41358624756172,3,Rainy,Sunset,Tunnel Road,Kolkata,West Bengal
A00427,2024-11-10,07:00,26.91690670064811,75.7284267932546,3,Clear,Night,Highway,Jaipur,Rajasthan
A00428,2024-11-12,03:00,22.568080778391554,88.37357247948134,3,Fog,Night,Tunnel Road,Kolkata,West Bengal
A00429,2024-01-31,08:00,19.074187888124094,72.91153340751902,1,Cloudy,Daylight,Ring Road,Mumbai,Maharashtra
